NAME,median_income_owner,median_income_renter,median_rent,zip_code,ideal_rent,affordability_delta
ZCTA5 67356,62313,38750,678,67356,968.75,290.75
ZCTA5 67357,64409,34764,737,67357,869.1,132.1
ZCTA5 67361,52125,40469,782,67361,1011.72,229.72
ZCTA5 67401,75894,32450,866,67401,811.25,-54.75
ZCTA5 67410,75938,37866,746,67410,946.65,200.65
ZCTA5 67416,67283,90625,921,67416,2265.62,1344.62
ZCTA5 67420,67557,44637,809,67420,1115.92,306.92
ZCTA5 67422,88529,72813,844,67422,1820.32,976.32
ZCTA5 67425,86500,36250,850,67425,906.25,56.25
ZCTA5 67428,73173,34615,922,67428,865.38,-56.62
ZCTA5 67430,51250,49432,857,67430,1235.8,378.8
ZCTA5 67431,80078,33641,835,67431,841.02,6.02
ZCTA5 67432,76064,23451,743,67432,586.28,-156.73
ZCTA5 67436,75469,53611,597,67436,1340.28,743.27
ZCTA5 67437,78333,29688,655,67437,742.2,87.2
ZCTA5 67438,49620,27321,613,67438,683.02,70.02
ZCTA5 67439,78906,27083,665,67439,677.08,12.07
ZCTA5 67441,65313,24750,863,67441,618.75,-244.25
ZCTA5 67443,96042,41563,686,67443,1039.08,353.08
ZCTA5 67444,47917,195688,1089,67444,4892.2,3803.2
ZCTA5 67446,90417,43438,388,67446,1085.95,697.95
ZCTA5 67449,75962,25938,829,67449,648.45,-180.55
ZCTA5 67450,48125,28625,656,67450,715.62,59.62
ZCTA5 67454,50972,38125,692,67454,953.12,261.12
ZCTA5 67455,56536,23333,524,67455,583.33,59.33
ZCTA5 67456,85718,43882,866,67456,1097.05,231.05
ZCTA5 67457,64167,34318,668,67457,857.95,189.95
ZCTA5 67460,91200,37577,909,67460,939.42,30.42
ZCTA5 67464,69338,52321,908,67464,1308.02,400.02
ZCTA5 67466,53929,39821,727,67466,995.52,268.52
ZCTA5 67467,75513,37768,629,67467,944.2,315.2
ZCTA5 67470,77813,82688,1125,67470,2067.2,942.2
ZCTA5 67473,76667,30938,600,67473,773.45,173.45
ZCTA5 67480,88646,37955,955,67480,948.87,-6.13
ZCTA5 67483,57344,73063,665,67483,1826.57,1161.57
ZCTA5 67484,69891,53889,597,67484,1347.22,750.22
ZCTA5 67485,93750,36295,433,67485,907.38,474.38
ZCTA5 67487,62188,50833,833,67487,1270.82,437.82
ZCTA5 67491,97813,29167,731,67491,729.18,-1.82
ZCTA5 67501,60508,37080,823,67501,927.0,104.0
ZCTA5 67502,83492,36893,888,67502,922.32,34.32
ZCTA5 67505,63324,21563,591,67505,539.08,-51.92
ZCTA5 67516,54816,40625,499,67516,1015.62,516.62
ZCTA5 67522,81033,48571,736,67522,1214.28,478.28
ZCTA5 67523,77292,41083,1065,67523,1027.08,-37.92
ZCTA5 67526,55774,33393,678,67526,834.82,156.82
ZCTA5 67530,75609,37607,746,67530,940.18,194.17
ZCTA5 67543,57216,70667,815,67543,1766.68,951.68
ZCTA5 67544,53214,35455,798,67544,886.38,88.38
ZCTA5 67546,76968,47500,904,67546,1187.5,283.5
ZCTA5 67547,54408,40179,699,67547,1004.47,305.47
ZCTA5 67548,50263,28750,716,67548,718.75,2.75
ZCTA5 67550,81263,27597,772,67550,689.92,-82.08
ZCTA5 67552,50938,28571,533,67552,714.28,181.27
ZCTA5 67554,69025,47695,735,67554,1192.38,457.38
ZCTA5 67557,54886,30208,538,67557,755.2,217.2
ZCTA5 67560,90461,43750,700,67560,1093.75,393.75
ZCTA5 67561,56346,36143,770,67561,903.58,133.57
ZCTA5 67565,59643,25833,950,67565,645.82,-304.18
ZCTA5 67566,26731,41500,780,67566,1037.5,257.5
ZCTA5 67568,53250,26667,656,67568,666.68,10.67
ZCTA5 67570,81094,38917,746,67570,972.92,226.92
ZCTA5 67572,56250,52768,627,67572,1319.2,692.2
ZCTA5 67576,77647,40577,642,67576,1014.42,372.42
ZCTA5 67578,71667,28864,565,67578,721.6,156.6
ZCTA5 67579,63342,38542,630,67579,963.55,333.55
ZCTA5 67583,53091,27232,631,67583,680.8,49.8
ZCTA5 67601,86217,34637,861,67601,865.92,4.92
ZCTA5 67622,67159,27500,632,67622,687.5,55.5
ZCTA5 67623,-666666666,20909,713,67623,522.72,-190.27
ZCTA5 67632,70083,39583,666,67632,989.58,323.58
ZCTA5 67640,70500,49375,745,67640,1234.37,489.37
ZCTA5 67642,58194,27788,698,67642,694.7,-3.3
ZCTA5 67645,35833,23750,478,67645,593.75,115.75
ZCTA5 67647,56875,63125,600,67647,1578.12,978.12
ZCTA5 67648,56607,38977,653,67648,974.42,321.42
ZCTA5 67651,57500,83796,626,67651,2094.9,1468.9
ZCTA5 67653,62750,65625,784,67653,1640.62,856.62
ZCTA5 67654,65667,27000,760,67654,675.0,-85.0
ZCTA5 67657,62188,60625,588,67657,1515.62,927.62
ZCTA5 67661,73261,33824,620,67661,845.6,225.6
ZCTA5 67663,74231,49821,708,67663,1245.52,537.52
ZCTA5 67664,135568,71250,639,67664,1781.25,1142.25
ZCTA5 67665,50966,37692,768,67665,942.3,174.3
ZCTA5 67669,59152,38359,578,67669,958.98,380.98
ZCTA5 67671,86932,64167,903,67671,1604.18,701.18
ZCTA5 67672,89085,26500,649,67672,662.5,13.5
ZCTA5 67701,81925,31827,740,67701,795.68,55.67
ZCTA5 67730,65238,45625,709,67730,1140.62,431.62
ZCTA5 67731,58375,33594,683,67731,839.85,156.85
ZCTA5 67732,67750,42232,850,67732,1055.8,205.8
ZCTA5 67735,74436,34773,822,67735,869.32,47.32
ZCTA5 67736,47250,109167,585,67736,2729.18,2144.17
ZCTA5 67737,74500,33289,675,67737,832.22,157.23
ZCTA5 67738,67292,66477,715,67738,1661.92,946.92
ZCTA5 67740,94250,34583,637,67740,864.58,227.57
ZCTA5 67741,70893,126719,893,67741,3167.98,2274.98
ZCTA5 67748,99417,39648,790,67748,991.2,201.2
ZCTA5 67749,49730,27385,682,67749,684.62,2.62
ZCTA5 67752,76739,35066,716,67752,876.65,160.65
ZCTA5 67756,55000,35481,669,67756,887.02,218.02
ZCTA5 67757,49643,39375,600,67757,984.38,384.38
ZCTA5 67758,66429,43083,535,67758,1077.08,542.08
ZCTA5 67762,76250,39167,577,67762,979.18,402.17
ZCTA5 67764,85250,53125,531,67764,1328.12,797.12
ZCTA5 67801,77481,55715,972,67801,1392.88,420.88
ZCTA5 67831,62321,54904,768,67831,1372.6,604.6
ZCTA5 67834,59137,62000,809,67834,1550.0,741.0
ZCTA5 67835,105345,44779,746,67835,1119.47,373.47
ZCTA5 67837,75625,70197,608,67837,1754.92,1146.92
ZCTA5 67838,74485,55104,655,67838,1377.6,722.6
ZCTA5 67841,43889,71250,930,67841,1781.25,851.25
ZCTA5 67842,105000,98125,722,67842,2453.12,1731.12
ZCTA5 67843,-666666666,38452,880,67843,961.3,81.3
ZCTA5 67844,68750,39500,891,67844,987.5,96.5
ZCTA5 67846,74000,55694,966,67846,1392.35,426.35
ZCTA5 67849,79375,63333,692,67849,1583.32,891.32
ZCTA5 67850,38750,70865,544,67850,1771.62,1227.62
ZCTA5 67851,88393,48472,1058,67851,1211.8,153.8
ZCTA5 67853,76000,75357,994,67853,1883.92,889.92
ZCTA5 67854,60714,70313,891,67854,1757.82,866.82
ZCTA5 67859,75048,64091,823,67859,1602.28,779.28
ZCTA5 67860,84757,41793,978,67860,1044.82,66.83
ZCTA5 67861,71667,60568,690,67861,1514.2,824.2
ZCTA5 67862,62708,31875,342,67862,796.88,454.88
ZCTA5 67864,116146,48750,713,67864,1218.75,505.75
ZCTA5 67865,61667,57656,900,67865,1441.4,541.4
ZCTA5 67867,64167,58173,771,67867,1454.32,683.32
ZCTA5 67869,85580,59813,743,67869,1495.32,752.32
ZCTA5 67870,69773,36563,703,67870,914.08,211.07
ZCTA5 67871,66553,37908,641,67871,947.7,306.7
ZCTA5 67876,67883,71488,786,67876,1787.2,1001.2
ZCTA5 67877,78750,42000,756,67877,1050.0,294.0
ZCTA5 67878,65625,50288,901,67878,1257.2,356.2
ZCTA5 67879,76389,59625,749,67879,1490.62,741.62
ZCTA5 67880,99291,55007,681,67880,1375.18,694.18
ZCTA5 67901,70288,45043,826,67901,1126.08,300.08
ZCTA5 67950,59800,45284,636,67950,1132.1,496.1
ZCTA5 67951,78750,42813,900,67951,1070.32,170.33
ZCTA5 67954,68482,40100,914,67954,1002.5,88.5
ZCTA5 68002,94375,46970,883,68002,1174.25,291.25
ZCTA5 68003,100954,38103,794,68003,952.58,158.57
ZCTA5 68004,65074,39286,823,68004,982.15,159.15
ZCTA5 68005,84986,42738,1015,68005,1068.45,53.45
ZCTA5 68007,139125,59821,1348,68007,1495.52,147.52
ZCTA5 68008,109754,42799,921,68008,1069.97,148.97
ZCTA5 68014,108977,2499,775,68014,62.47,-712.52
ZCTA5 68015,90547,47083,1086,68015,1177.08,91.08
ZCTA5 68016,111000,104250,1271,68016,2606.25,1335.25
ZCTA5 68017,90278,49750,873,68017,1243.75,370.75
ZCTA5 68020,59853,20313,325,68020,507.82,182.82
ZCTA5 68022,165568,62908,1277,68022,1572.7,295.7
ZCTA5 68023,118292,52569,980,68023,1314.22,334.22
ZCTA5 68025,84063,43978,895,68025,1099.45,204.45
ZCTA5 68028,161563,64708,1414,68028,1617.7,203.7
ZCTA5 68029,72232,72532,676,68029,1813.3,1137.3
ZCTA5 68030,82750,68125,905,68030,1703.12,798.12
ZCTA5 68031,89500,63534,839,68031,1588.35,749.35
ZCTA5 68034,121250,97411,986,68034,2435.27,1449.27
ZCTA5 68036,46827,61528,989,68036,1538.2,549.2
ZCTA5 68037,109063,43516,900,68037,1087.9,187.9
ZCTA5 68038,58188,33750,674,68038,843.75,169.75
ZCTA5 68039,55938,34000,815,68039,850.0,35.0
ZCTA5 68041,69625,43611,867,68041,1090.27,223.27
ZCTA5 68044,97500,43182,1000,68044,1079.55,79.55
ZCTA5 68045,89952,27500,675,68045,687.5,12.5
ZCTA5 68046,142608,54967,1180,68046,1374.18,194.17
ZCTA5 68047,88750,51923,835,68047,1298.08,463.08
ZCTA5 68048,94838,46679,979,68048,1166.97,187.97
ZCTA5 68055,98125,43750,759,68055,1093.75,334.75
ZCTA5 68057,74722,46000,824,68057,1150.0,326.0
ZCTA5 68058,109612,50625,850,68058,1265.62,415.62
ZCTA5 68059,100333,37396,988,68059,934.9,-53.1
ZCTA5 68061,61313,34643,652,68061,866.08,214.07
ZCTA5 68063,55833,49519,1089,68063,1237.97,148.97
ZCTA5 68064,81622,37450,943,68064,936.25,-6.75
ZCTA5 68066,104000,39966,916,68066,999.15,83.15
ZCTA5 68067,63333,40625,680,68067,1015.62,335.62
ZCTA5 68069,109789,64476,1061,68069,1611.9,550.9
ZCTA5 68070,74554,29583,925,68070,739.58,-185.43
ZCTA5 68071,75938,47083,628,68071,1177.08,549.08
ZCTA5 68073,99861,54271,1355,68073,1356.78,1.77
ZCTA5 68102,144052,55505,1242,68102,1387.62,145.62
ZCTA5 68104,73083,34966,976,68104,874.15,-101.85
ZCTA5 68105,77456,35681,953,68105,892.02,-60.98
ZCTA5 68106,79297,56290,1203,68106,1407.25,204.25
ZCTA5 68107,68180,41477,977,68107,1036.92,59.92
ZCTA5 68108,62727,41685,1083,68108,1042.12,-40.88
ZCTA5 68110,47308,27067,909,68110,676.68,-232.32
ZCTA5 68111,46193,30291,1039,68111,757.28,-281.73
ZCTA5 68112,71344,43881,1235,68112,1097.02,-137.98
ZCTA5 68113,-666666666,57411,1328,68113,1435.28,107.27
ZCTA5 68114,116431,49048,1152,68114,1226.2,74.2
ZCTA5 68116,127977,65299,1352,68116,1632.48,280.47
ZCTA5 68117,72257,62778,1234,68117,1569.45,335.45
ZCTA5 68118,151579,65057,1710,68118,1626.42,-83.58
ZCTA5 68122,103890,37002,1261,68122,925.05,-335.95
ZCTA5 68123,115780,64281,1310,68123,1607.02,297.02
ZCTA5 68124,126250,52673,1173,68124,1316.82,143.83
ZCTA5 68127,94083,42187,981,68127,1054.68,73.67
ZCTA5 68128,108778,51132,1176,68128,1278.3,102.3
ZCTA5 68130,148817,68365,1526,68130,1709.12,183.12
ZCTA5 68131,74014,38081,1077,68131,952.02,-124.98
ZCTA5 68132,118068,47353,970,68132,1183.82,213.83
ZCTA5 68133,138228,56067,1300,68133,1401.68,101.67
ZCTA5 68134,82834,41875,990,68134,1046.88,56.88
ZCTA5 68135,141168,87841,1712,68135,2196.02,484.02
ZCTA5 68136,124958,70208,1523,68136,1755.2,232.2
ZCTA5 68137,92817,56131,1254,68137,1403.28,149.27
ZCTA5 68138,102817,49063,1073,68138,1226.58,153.58
ZCTA5 68144,102776,39354,1064,68144,983.85,-80.15
ZCTA5 68147,94507,37875,1118,68147,946.88,-171.12
ZCTA5 68152,112872,29048,1024,68152,726.2,-297.8
ZCTA5 68154,119881,49130,1132,68154,1228.25,96.25
ZCTA5 68157,96146,81012,1398,68157,2025.3,627.3
ZCTA5 68164,105387,54271,1210,68164,1356.78,146.77
ZCTA5 68301,110125,74167,1003,68301,1854.17,851.17
ZCTA5 68303,58523,54167,508,68303,1354.18,846.18
ZCTA5 68305,83571,32989,659,68305,824.72,165.73
ZCTA5 68307,72721,86250,844,68307,2156.25,1312.25
ZCTA5 68310,72019,30828,700,68310,770.7,70.7
ZCTA5 68313,74375,110645,1685,68313,2766.12,1081.12
ZCTA5 68317,91917,47344,1028,68317,1183.6,155.6
ZCTA5 68318,42500,88750,1109,68318,2218.75,1109.75
ZCTA5 68319,70179,68482,936,68319,1712.05,776.05
ZCTA5 68321,133750,56058,610,68321,1401.45,791.45
ZCTA5 68325,76250,84375,635,68325,2109.38,1474.38
ZCTA5 68327,-666666666,72969,835,68327,1824.22,989.22
ZCTA5 68328,62813,40341,960,68328,1008.52,48.52
ZCTA5 68329,78333,61042,525,68329,1526.05,1001.05
ZCTA5 68331,100795,28603,1229,68331,715.08,-513.92
ZCTA5 68333,86792,36250,803,68333,906.25,103.25
ZCTA5 68335,67981,37222,725,68335,930.55,205.55
ZCTA5 68336,130313,43651,1119,68336,1091.28,-27.72
ZCTA5 68338,95313,39250,950,68338,981.25,31.25
ZCTA5 68341,81250,76563,683,68341,1914.07,1231.07
ZCTA5 68343,75139,57792,540,68343,1444.8,904.8
ZCTA5 68345,32500,76250,775,68345,1906.25,1131.25
ZCTA5 68346,78988,66500,753,68346,1662.5,909.5
ZCTA5 68347,89702,41591,741,68347,1039.77,298.77
ZCTA5 68351,80125,35000,633,68351,875.0,242.0
ZCTA5 68352,57548,39628,680,68352,990.7,310.7
ZCTA5 68354,72740,28393,604,68354,709.82,105.83
ZCTA5 68355,54349,32260,704,68355,806.5,102.5
ZCTA5 68358,109271,70875,922,68358,1771.88,849.88
ZCTA5 68359,88472,37500,663,68359,937.5,274.5
ZCTA5 68361,99946,36591,704,68361,914.78,210.77
ZCTA5 68366,104318,40156,968,68366,1003.9,35.9
ZCTA5 68367,66250,40263,484,68367,1006.58,522.57
ZCTA5 68370,77798,55119,767,68370,1377.98,610.97
ZCTA5 68371,73750,24330,902,68371,608.25,-293.75
ZCTA5 68372,112321,32368,1296,68372,809.2,-486.8
ZCTA5 68376,80208,42250,610,68376,1056.25,446.25
ZCTA5 68378,63125,33750,595,68378,843.75,248.75
ZCTA5 68401,110060,57500,871,68401,1437.5,566.5
ZCTA5 68402,117500,70104,872,68402,1752.6,880.6
ZCTA5 68405,93750,56029,897,68405,1400.72,503.72
ZCTA5 68406,63750,52083,775,68406,1302.08,527.08
ZCTA5 68409,86563,58125,1156,68409,1453.12,297.12
ZCTA5 68410,74896,43889,900,68410,1097.22,197.22
ZCTA5 68414,62188,116094,850,68414,2902.35,2052.35
ZCTA5 68415,78214,35500,640,68415,887.5,247.5
ZCTA5 68416,68603,51250,306,68416,1281.25,975.25
ZCTA5 68417,82813,33250,1045,68417,831.25,-213.75
ZCTA5 68418,82443,41667,1096,68418,1041.68,-54.33
ZCTA5 68419,105000,35938,950,68419,898.45,-51.55
ZCTA5 68420,55375,48750,535,68420,1218.75,683.75
ZCTA5 68421,57316,29191,542,68421,729.78,187.77
ZCTA5 68422,68333,44189,1105,68422,1104.72,-0.28
ZCTA5 68423,102857,49750,750,68423,1243.75,493.75
ZCTA5 68430,104858,46071,877,68430,1151.77,274.77
ZCTA5 68434,108551,46989,921,68434,1174.72,253.72
ZCTA5 68436,68750,58365,785,68436,1459.12,674.12
ZCTA5 68437,83125,32000,850,68437,800.0,-50.0
ZCTA5 68440,-666666666,46250,325,68440,1156.25,831.25
ZCTA5 68443,75000,47321,810,68443,1183.02,373.02
ZCTA5 68446,93906,37917,715,68446,947.92,232.92
ZCTA5 68447,67045,45625,713,68447,1140.62,427.62
ZCTA5 68450,69839,38021,818,68450,950.52,132.52
ZCTA5 68454,88088,78750,1009,68454,1968.75,959.75
ZCTA5 68455,97656,51324,1574,68455,1283.1,-290.9
ZCTA5 68456,82417,59833,813,68456,1495.82,682.82
ZCTA5 68457,73750,68750,722,68457,1718.75,996.75
ZCTA5 68458,85556,48750,708,68458,1218.75,510.75
ZCTA5 68460,89792,45893,850,68460,1147.32,297.32
ZCTA5 68462,107708,88382,929,68462,2209.55,1280.55
ZCTA5 68463,89698,42083,829,68463,1052.07,223.07
ZCTA5 68465,88828,45809,774,68465,1145.22,371.22
ZCTA5 68466,64205,32188,670,68466,804.7,134.7
ZCTA5 68467,79407,51838,845,68467,1295.95,450.95
ZCTA5 68502,91126,41564,808,68502,1039.1,231.1
ZCTA5 68503,70263,37103,892,68503,927.58,35.57
ZCTA5 68504,65417,45761,951,68504,1144.02,193.02
ZCTA5 68505,90617,56442,1083,68505,1411.05,328.05
ZCTA5 68506,87590,44878,1085,68506,1121.95,36.95
ZCTA5 68507,89083,47669,883,68507,1191.72,308.72
ZCTA5 68508,57463,32252,729,68508,806.3,77.3
ZCTA5 68510,80811,39671,890,68510,991.77,101.77
ZCTA5 68512,121994,69792,1168,68512,1744.8,576.8
ZCTA5 68516,117042,57518,1176,68516,1437.95,261.95
ZCTA5 68520,117417,71250,1368,68520,1781.25,413.25
ZCTA5 68521,85349,39841,1170,68521,996.02,-173.98
ZCTA5 68522,82159,43841,1136,68522,1096.02,-39.98
ZCTA5 68524,95823,62978,920,68524,1574.45,654.45
ZCTA5 68526,145669,46107,1254,68526,1152.68,-101.33
ZCTA5 68528,93859,51094,1175,68528,1277.35,102.35
ZCTA5 68601,86517,40205,874,68601,1005.12,131.12
ZCTA5 68620,86875,44844,662,68620,1121.1,459.1
ZCTA5 68622,82250,53750,394,68622,1343.75,949.75
ZCTA5 68623,54891,48026,719,68623,1200.65,481.65
ZCTA5 68624,86111,46250,722,68624,1156.25,434.25
ZCTA5 68627,69167,40000,696,68627,1000.0,304.0
ZCTA5 68628,56250,45500,825,68628,1137.5,312.5
ZCTA5 68629,88500,50000,489,68629,1250.0,761.0
ZCTA5 68631,68750,70625,867,68631,1765.62,898.62
ZCTA5 68632,87750,34702,720,68632,867.55,147.55
ZCTA5 68633,80709,82826,792,68633,2070.65,1278.65
ZCTA5 68634,57813,65000,750,68634,1625.0,875.0
ZCTA5 68635,102813,59091,779,68635,1477.28,698.27
ZCTA5 68636,74063,50833,700,68636,1270.82,570.82
ZCTA5 68637,37917,46250,625,68637,1156.25,531.25
ZCTA5 68638,70441,50109,681,68638,1252.72,571.72
ZCTA5 68640,87000,40625,808,68640,1015.62,207.62
ZCTA5 68641,61750,54375,525,68641,1359.38,834.38
ZCTA5 68642,94868,74375,707,68642,1859.38,1152.38
ZCTA5 68643,81944,59286,785,68643,1482.15,697.15
ZCTA5 68644,69167,75573,769,68644,1889.32,1120.32
ZCTA5 68647,95828,65000,880,68647,1625.0,745.0
ZCTA5 68649,90000,66354,733,68649,1658.85,925.85
ZCTA5 68651,79808,45139,625,68651,1128.47,503.47
ZCTA5 68652,59327,58875,740,68652,1471.88,731.88
ZCTA5 68653,84946,83333,925,68653,2083.32,1158.32
ZCTA5 68660,56319,40625,672,68660,1015.62,343.62
ZCTA5 68661,76563,51854,943,68661,1296.35,353.35
ZCTA5 68662,101250,50125,725,68662,1253.12,528.12
ZCTA5 68663,59464,68375,779,68663,1709.38,930.38
ZCTA5 68664,93594,36250,890,68664,906.25,16.25
ZCTA5 68665,55982,39167,763,68665,979.18,216.17
ZCTA5 68666,79063,43846,812,68666,1096.15,284.15
ZCTA5 68669,80167,33750,679,68669,843.75,164.75
ZCTA5 68701,77120,37794,809,68701,944.85,135.85
ZCTA5 68710,66875,38750,566,68710,968.75,402.75
ZCTA5 68713,74375,60724,706,68713,1518.1,812.1
ZCTA5 68714,70000,40221,571,68714,1005.52,434.52
ZCTA5 68715,94375,62500,894,68715,1562.5,668.5
ZCTA5 68716,75833,39231,732,68716,980.78,248.77
ZCTA5 68717,100750,60600,680,68717,1515.0,835.0
ZCTA5 68718,66250,47733,706,68718,1193.32,487.33
ZCTA5 68722,51667,33750,588,68722,843.75,255.75
ZCTA5 68724,54167,51250,775,68724,1281.25,506.25
ZCTA5 68725,49375,36250,775,68725,906.25,131.25
ZCTA5 68726,82813,60428,852,68726,1510.7,658.7
ZCTA5 68727,73125,26250,589,68727,656.25,67.25
ZCTA5 68729,75556,36094,745,68729,902.35,157.35
ZCTA5 68730,78704,60568,709,68730,1514.2,805.2
ZCTA5 68731,93750,44621,1059,68731,1115.52,56.52
ZCTA5 68733,72159,42222,690,68733,1055.55,365.55
ZCTA5 68735,62083,76429,725,68735,1910.72,1185.72
ZCTA5 68736,58750,97862,917,68736,2446.55,1529.55
ZCTA5 68739,91140,59191,653,68739,1479.78,826.77
ZCTA5 68742,73250,46750,706,68742,1168.75,462.75
ZCTA5 68743,81563,23375,1231,68743,584.38,-646.62
ZCTA5 68745,71667,32500,730,68745,812.5,82.5
ZCTA5 68746,42841,32857,578,68746,821.42,243.43
ZCTA5 68748,67663,51023,788,68748,1275.58,487.58
ZCTA5 68752,54969,83750,927,68752,2093.75,1166.75
ZCTA5 68756,65865,39028,896,68756,975.7,79.7
ZCTA5 68757,83125,55893,742,68757,1397.32,655.33
ZCTA5 68758,59688,49022,669,68758,1225.55,556.55
ZCTA5 68760,58750,37054,509,68760,926.35,417.35
ZCTA5 68761,75875,41042,820,68761,1026.05,206.05
ZCTA5 68763,72018,40993,755,68763,1024.82,269.83
ZCTA5 68765,80556,47500,632,68765,1187.5,555.5
ZCTA5 68767,75459,45746,826,68767,1143.65,317.65
ZCTA5 68769,66250,44167,765,68769,1104.18,339.17
ZCTA5 68770,87344,24474,667,68770,611.85,-55.15
ZCTA5 68771,81797,44063,715,68771,1101.57,386.57
ZCTA5 68773,42847,53750,671,68773,1343.75,672.75
ZCTA5 68776,82522,41127,958,68776,1028.18,70.17
ZCTA5 68778,62857,82500,715,68778,2062.5,1347.5
ZCTA5 68779,88667,40368,714,68779,1009.2,295.2
ZCTA5 68780,78958,48750,750,68780,1218.75,468.75
ZCTA5 68781,67550,17279,623,68781,431.98,-191.02
ZCTA5 68783,67917,17841,512,68783,446.02,-65.98
ZCTA5 68784,60417,30813,642,68784,770.32,128.32
ZCTA5 68787,82395,17382,772,68787,434.55,-337.45
ZCTA5 68788,72708,41677,882,68788,1041.92,159.92
ZCTA5 68791,85848,57167,792,68791,1429.18,637.17
ZCTA5 68801,73023,46174,897,68801,1154.35,257.35
ZCTA5 68803,86750,35828,872,68803,895.7,23.7
ZCTA5 68810,52188,59050,871,68810,1476.25,605.25
ZCTA5 68812,74167,64107,650,68812,1602.68,952.68
ZCTA5 68813,69306,67955,593,68813,1698.88,1105.88
ZCTA5 68814,51250,68578,1037,68814,1714.45,677.45
ZCTA5 68815,87760,40938,588,68815,1023.45,435.45
ZCTA5 68817,86071,79028,785,68817,1975.7,1190.7
ZCTA5 68818,75347,40074,847,68818,1001.85,154.85
ZCTA5 68822,78688,35795,777,68822,894.87,117.87
ZCTA5 68823,65994,34688,590,68823,867.2,277.2
ZCTA5 68824,65179,48125,802,68824,1203.12,401.12
ZCTA5 68825,72569,46726,580,68825,1168.15,588.15
ZCTA5 68826,83281,31029,685,68826,775.72,90.73
ZCTA5 68832,93226,60000,993,68832,1500.0,507.0
ZCTA5 68835,59583,33438,663,68835,835.95,172.95
ZCTA5 68836,81875,43750,802,68836,1093.75,291.75
ZCTA5 68838,48125,117946,582,68838,2948.65,2366.65
ZCTA5 68840,78897,61563,913,68840,1539.08,626.08
ZCTA5 68842,54688,23906,635,68842,597.65,-37.35
ZCTA5 68843,87500,52813,870,68843,1320.32,450.32
ZCTA5 68845,104223,41131,887,68845,1028.28,141.28
ZCTA5 68847,82211,34281,898,68847,857.02,-40.98
ZCTA5 68850,70977,52250,920,68850,1306.25,386.25
ZCTA5 68852,70000,46667,758,68852,1166.68,408.67
ZCTA5 68853,53625,48500,815,68853,1212.5,397.5
ZCTA5 68855,75000,47031,725,68855,1175.77,450.77
ZCTA5 68856,79583,56250,923,68856,1406.25,483.25
ZCTA5 68858,67375,108750,806,68858,2718.75,1912.75
ZCTA5 68859,46250,67750,550,68859,1693.75,1143.75
ZCTA5 68860,61250,61250,483,68860,1531.25,1048.25
ZCTA5 68862,69212,40099,497,68862,1002.48,505.48
ZCTA5 68863,80750,105211,583,68863,2630.28,2047.28
ZCTA5 68864,76429,44375,913,68864,1109.38,196.38
ZCTA5 68865,93625,121136,748,68865,3028.4,2280.4
ZCTA5 68866,86667,45625,566,68866,1140.62,574.62
ZCTA5 68869,63362,60792,852,68869,1519.8,667.8
ZCTA5 68870,81250,57500,1083,68870,1437.5,354.5
ZCTA5 68872,92500,34435,1550,68872,860.88,-689.12
ZCTA5 68873,87368,32788,786,68873,819.7,33.7
ZCTA5 68874,48750,56875,719,68874,1421.87,702.87
ZCTA5 68875,56667,36563,536,68875,914.08,378.07
ZCTA5 68876,79688,56250,827,68876,1406.25,579.25
ZCTA5 68878,86250,53438,850,68878,1335.95,485.95
ZCTA5 68882,63472,43929,719,68882,1098.22,379.22
ZCTA5 68883,84338,67589,982,68883,1689.72,707.73
ZCTA5 68901,77420,32602,815,68901,815.05,0.05
ZCTA5 68920,67344,33393,681,68920,834.82,153.82
ZCTA5 68922,78750,31250,1188,68922,781.25,-406.75
ZCTA5 68924,77014,81250,1005,68924,2031.25,1026.25
ZCTA5 68925,71250,100250,817,68925,2506.25,1689.25
ZCTA5 68926,41250,53393,663,68926,1334.82,671.82
ZCTA5 68927,75833,49643,796,68927,1241.08,445.08
ZCTA5 68930,82542,37500,715,68930,937.5,222.5
ZCTA5 68935,52344,37000,529,68935,925.0,396.0
ZCTA5 68936,57917,68173,675,68936,1704.32,1029.32
ZCTA5 68937,76458,72386,784,68937,1809.65,1025.65
ZCTA5 68938,90598,46250,669,68938,1156.25,487.25
ZCTA5 68939,49519,27917,489,68939,697.92,208.92
ZCTA5 68940,103594,72031,769,68940,1800.78,1031.77
ZCTA5 68943,105859,33750,575,68943,843.75,268.75
ZCTA5 68944,81250,26477,623,68944,661.92,38.92
ZCTA5 68947,57500,43472,681,68947,1086.8,405.8
ZCTA5 68949,79904,22409,697,68949,560.22,-136.77
ZCTA5 68955,90703,37188,800,68955,929.7,129.7
ZCTA5 68956,78333,57031,775,68956,1425.78,650.77
ZCTA5 68957,86000,38875,570,68957,971.88,401.88
ZCTA5 68958,74688,56094,732,68958,1402.35,670.35
ZCTA5 68959,81083,45486,739,68959,1137.15,398.15
ZCTA5 68966,70000,37031,500,68966,925.77,425.77
ZCTA5 68967,66528,39773,941,68967,994.32,53.32
ZCTA5 68970,65000,34125,602,68970,853.12,251.12
ZCTA5 68976,83036,63750,950,68976,1593.75,643.75
ZCTA5 68977,-666666666,68295,625,68977,1707.38,1082.38
ZCTA5 68978,67546,49762,634,68978,1244.05,610.05
ZCTA5 68982,65714,74261,793,68982,1856.52,1063.53
